contents,author,title,url,date
,,"Twitter, Inc. Earnings: 4 Metrics to Watch",http://www.foxbusiness.com/markets/2016/10/18/twitter-inc-earnings-4-metrics-to-watch.html,2016-10-18
,,Priceline Has a Brilliant Business Model,http://www.foxbusiness.com/markets/2016/10/18/priceline-has-brilliant-business-model.html,2016-10-18
,,"At crisis-hit Samsung, nerves jangle as annual review looms",http://www.foxbusiness.com/features/2016/10/19/at-crisis-hit-samsung-nerves-jangle-as-annual-review-looms.html,2016-10-19
,,Philip Morris International Returns to Modest Growth,http://www.foxbusiness.com/markets/2016/10/19/philip-morris-international-returns-to-modest-growth.html,2016-10-19
,,U.S. single-family housing starts surge; multi-family segment falters,http://www.foxbusiness.com/features/2016/10/19/us-single-family-housing-starts-surge-multi-family-segment-falters.html,2016-10-19
,,Beige Book: Economy Expanded at 'Modest' Pace in Most Districts,http://www.foxbusiness.com/markets/2016/10/19/beige-book-economy-expanded-at-modest-pace-in-most-districts.html,2016-10-19
,,Oil Up on Drawdown in Inventory,http://www.foxbusiness.com/markets/2016/10/19/oil-up-on-drawdown-in-inventory.html,2016-10-19
,,Why Puma Biotechnology Inc. Sold Lower Today,http://www.foxbusiness.com/markets/2016/10/19/why-puma-biotechnology-inc-sold-lower-today.html,2016-10-19
,,"Conservationists, regulators dispute size of coal ash spill",http://www.foxbusiness.com/markets/2016/10/19/conservationists-regulators-dispute-size-coal-ash-spill.html,2016-10-19
,,Dunkin' Brands Beats On Profit And Backs Full-year Guidance,http://www.foxbusiness.com/markets/2016/10/20/dunkin-brands-beats-on-profit-and-backs-full-year-guidance.html,2016-10-20
,,Catwalks and Katy Perry: Alibaba starts countdown to Singles' Day,http://www.foxbusiness.com/politics/2016/10/20/catwalks-and-katy-perry-alibaba-starts-countdown-to-singles-day.html,2016-10-20
,,American Airlines Shares Rise After Earnings Beat Estimates,http://www.foxbusiness.com/markets/2016/10/20/american-airlines-shares-rise-after-earnings-beat-estimates.html,2016-10-20
,,European Central Bank Stands Pat On Rates; Focus Turns To Draghi,http://www.foxbusiness.com/markets/2016/10/20/european-central-bank-stands-pat-on-rates-focus-turns-to-draghi.html,2016-10-20
,,"5 Things Netflix, Inc. Management Wants You to Know",http://www.foxbusiness.com/markets/2016/10/20/5-things-netflix-inc-management-wants-to-know.html,2016-10-20
,,Core Laboratories N.V. Earnings Flatten Out,http://www.foxbusiness.com/markets/2016/10/20/core-laboratories-nv-earnings-flatten-out.html,2016-10-20
,Matthew Wisner,Austan Goolsbee: Trump Economic Plan is President Bush 2.0,http://www.foxbusiness.com/politics/2016/10/20/austan-goolsbee-trump-economic-plan-is-president-bush-2-0.html,2016-10-20
,,"Proofpoint Jumps 10% After Earnings, Acquisition Of Security Startup",http://www.foxbusiness.com/markets/2016/10/20/proofpoint-jumps-10-after-earnings-acquisition-security-startup.html,2016-10-20
,,China Shares Edge Up Both for the Day and Week,http://www.foxbusiness.com/markets/2016/10/21/china-shares-edge-up-both-for-day-and-week.html,2016-10-21
,,How eBay's Strong Quarter Was Overshadowed by Weak Guidance,http://www.foxbusiness.com/markets/2016/10/21/how-ebay-strong-quarter-was-overshadowed-by-weak-guidance.html,2016-10-21
,,UPS CEO seeing greater commitment from Obama administration on TPP deal,http://www.foxbusiness.com/politics/2016/10/27/ups-ceo-seeing-greater-commitment-from-obama-administration-on-tpp-deal.html,2016-10-27
,,Why NCR Corp. Stock Is Soaring Today,http://www.foxbusiness.com/markets/2016/10/26/why-ncr-corp-stock-is-soaring-today.html,2016-10-26
,Steve Tobak,Shattering the Glass Cliff Myth,http://www.foxbusiness.com/features/2016/10/27/shattering-glass-cliff-myth.html,2016-10-27
,,Jury Awards More Than $70M to Woman in Baby Powder Lawsuit,http://www.foxbusiness.com/markets/2016/10/28/jury-awards-more-than-70m-to-woman-in-baby-powder-lawsuit.html,2016-10-28
,,Amazon's Stock Drops Below 8 1/2-month Long Uptrend Line And 50-day Moving Average,http://www.foxbusiness.com/markets/2016/10/27/amazon-stock-drops-below-8-12-month-long-uptrend-line-and-50-day-moving-average.html,2016-10-27
,,Amazon courts food shoppers,http://www.foxbusiness.com/features/2016/10/27/amazon-courts-food-shoppers.html,2016-10-27
,,Why Applied Micro Circuits Corp. Shares Are Rising Today,http://www.foxbusiness.com/markets/2016/10/28/why-applied-micro-circuits-corp-shares-are-rising-today.html,2016-10-28
,,BMW recalls over 154K vehicles because engines could stall,http://www.foxbusiness.com/markets/2016/10/28/bmw-recalls-over-154k-vehicles-because-engines-could-stall.html,2016-10-28
,,"CoStar Group, Inc. Widens Its Lead in the Multifamily Arena",http://www.foxbusiness.com/markets/2016/10/28/costar-group-inc-widens-its-lead-in-multifamily-arena.html,2016-10-28
,,Subscriptions Drive Growth for Atlassian Corp.,http://www.foxbusiness.com/markets/2016/10/28/subscriptions-drive-growth-for-atlassian-corp.html,2016-10-28
,,Celgene Corporation Is Firing on All Cylinders,http://www.foxbusiness.com/markets/2016/10/28/celgene-corporation-is-firing-on-all-cylinders.html,2016-10-28
,,Shop wisely when it comes to store credit cards,http://www.foxbusiness.com/markets/2016/10/30/shop-wisely-when-it-comes-to-store-credit-cards.html,2016-10-30
,,The 1 Perfect Stock to Invest in Big Oil,http://www.foxbusiness.com/markets/2016/10/29/1-perfect-stock-to-invest-in-big-oil.html,2016-10-29
,,2 Things Investors Might Have Missed in the Market Last Week,http://www.foxbusiness.com/markets/2016/10/30/2-things-investors-might-have-missed-in-market-last-week.html,2016-10-30
,,Fitbit Stock Has a Lot to Prove on Wednesday,http://www.foxbusiness.com/markets/2016/10/29/fitbit-stock-has-lot-to-prove-on-wednesday.html,2016-10-29
,,3 Healthcare Stocks Warren Buffett Really Likes,http://www.foxbusiness.com/markets/2016/10/31/3-healthcare-stocks-warren-buffett-really-likes.html,2016-10-31
,Matthew Libassi,"He Said, She Said: Clinton and Trump on Taxes",http://www.foxbusiness.com/features/2016/10/27/said-said-clinton-and-trump-on-taxes.html,2016-10-27
,,Wall Street opens higher as M&As lift sentiment,http://www.foxbusiness.com/markets/2016/10/31/wall-street-opens-higher-as-mas-lift-sentiment.html,2016-10-31
,,Midwest Manufacturing Hits Five Month Low,http://www.foxbusiness.com/markets/2016/10/31/midwest-manufacturing-hits-five-month-low.html,2016-10-31
,,Here's What the Average American Pays in Taxes,http://www.foxbusiness.com/markets/2016/10/31/here-what-average-american-pays-in-taxes.html,2016-10-31
,,"Ensco's Earnings Took a Sharp Dive This Quarter, but Management Remains Optimistic",http://www.foxbusiness.com/markets/2016/10/31/ensco-earnings-took-sharp-dive-this-quarter-but-management-remains-optimistic.html,2016-10-31
,,What Is the Maximum IRA Contribution Limit for 2017?,http://www.foxbusiness.com/markets/2016/10/31/what-is-maximum-ira-contribution-limit-for-2017.html,2016-10-31
,,CNN Leads Time Warner Inc. Back to Sales Growth,http://www.foxbusiness.com/markets/2016/11/02/cnn-leads-time-warner-inc-back-to-sales-growth.html,2016-11-02
,,"Why Myriad Genetics, Inc. Got Knocked Down Today",http://www.foxbusiness.com/markets/2016/11/02/why-myriad-genetics-inc-got-knocked-down-today.html,2016-11-02
,,"Higher investment returns, lower costs drive AIG's profit",http://www.foxbusiness.com/markets/2016/11/02/higher-investment-returns-lower-costs-drive-aig-profit.html,2016-11-02
,,Why Shares of Fiat Chrysler Automobiles Jumped 14% Last Month,http://www.foxbusiness.com/markets/2016/11/03/why-shares-fiat-chrysler-automobiles-jumped-14-last-month.html,2016-11-03
,,"Instant Analysis: Electronic Arts' ""Titanfall 2"" Looks Like a Sales Dud",http://www.foxbusiness.com/markets/2016/11/02/instant-analysis-electronic-arts-titanfall-2-looks-like-sales-dud.html,2016-11-02
,,Why FireEye Shares Jumped Today,http://www.foxbusiness.com/markets/2016/11/07/why-fireeye-shares-jumped-today.html,2016-11-07
,,Sempra Energy's Bad News About Cameron LNG Trumped Decent Earnings Results,http://www.foxbusiness.com/markets/2016/11/07/sempra-energy-bad-news-about-cameron-lng-trumped-decent-earnings-results.html,2016-11-07
,,Spark Therapeutics Inc. Tumbled as Much as 25% on Thursday -- Here's Why,http://www.foxbusiness.com/markets/2016/11/03/spark-therapeutics-inc-tumbled-as-much-as-25-on-thursday-here-why.html,2016-11-03
,,Ubiquiti Networks Sustains Its Positive Momentum,http://www.foxbusiness.com/markets/2016/11/04/ubiquiti-networks-sustains-its-positive-momentum.html,2016-11-04
,,"Kindred Shares Plunge On Sizeable Loss, Plan To Exit Nursing Facility Business",http://www.foxbusiness.com/markets/2016/11/07/kindred-shares-plunge-on-sizeable-loss-plan-to-exit-nursing-facility-business.html,2016-11-07
,,"Shutterstock Shares Fall on Weak Sales, Guidance",http://www.foxbusiness.com/markets/2016/11/04/shutterstock-shares-fall-on-weak-sales-guidance.html,2016-11-04
,,Germany expands diesel probe to include VW board chairman,http://www.foxbusiness.com/features/2016/11/06/germany-expands-diesel-probe-to-include-vw-board-chairman.html,2016-11-06
,,"1 Big Difference Between Sears and Macy's, Inc.",http://www.foxbusiness.com/markets/2016/11/06/1-big-difference-between-sears-and-macys-inc.html,2016-11-06
,,3 Solar Giants May See Very Different Futures,http://www.foxbusiness.com/markets/2016/11/09/3-solar-giants-may-see-very-different-futures.html,2016-11-09
,,Valeant Pharmaceuticals Just Delivered a Trifecta of Bad News in Its Q3 Report,http://www.foxbusiness.com/markets/2016/11/09/valeant-pharmaceuticals-just-delivered-trifecta-bad-news-in-its-q3-report.html,2016-11-09
,,Ronaldo signs long-term deal with Nike,http://www.foxbusiness.com/markets/2016/11/09/ronaldo-signs-long-term-deal-with-nike.html,2016-11-09
,,"CVR Energy's Subsidiaries Posted Big Share Drops in October, but It Didn't",http://www.foxbusiness.com/markets/2016/11/09/cvr-energy-subsidiaries-posted-big-share-drops-in-october-but-it-didnt.html,2016-11-09
,,Trump Will Need to Leverage Power of U.S. Economy to Remake Global Trade,http://www.foxbusiness.com/politics/2016/11/09/trump-will-need-to-leverage-power-u-s-economy-to-remake-global-trade.html,2016-11-09
,,Pernod says Trump election will not change its U.S. investments,http://www.foxbusiness.com/features/2016/11/09/pernod-says-trump-election-will-not-change-its-us-investments.html,2016-11-09
,,Why IBM Is Betting Big on Blockchain,http://www.foxbusiness.com/markets/2016/11/10/why-ibm-is-betting-big-on-blockchain.html,2016-11-10
,,"Snowflakes, Santa seem to be back on Starbucks holiday cups",http://www.foxbusiness.com/markets/2016/11/09/snowflakes-santa-seem-to-be-back-on-starbucks-holiday-cups.html,2016-11-09
,Victoria Craig,Dow Surges to Fresh All-Time High on Trump-Fueled Momentum,http://www.foxbusiness.com/markets/2016/11/10/dow-surges-to-fresh-all-time-high-on-trump-fueled-momentum.html,2016-11-10
,,Forget the FDA: Electronic Cigarettes Face an Even More Hazardous Risk,http://www.foxbusiness.com/markets/2016/11/10/forget-fda-electronic-cigarettes-face-even-more-hazardous-risk.html,2016-11-10
,,Why TerraForm Power Inc.'s Shares Popped 11% Today,http://www.foxbusiness.com/markets/2016/11/10/why-terraform-power-inc-shares-popped-11-today.html,2016-11-10
,,SEPTA union workers to get pay bump under tentative deal,http://www.foxbusiness.com/markets/2016/11/11/septa-union-workers-to-get-pay-bump-under-tentative-deal.html,2016-11-11
,,5 Things Mylan's Management Wants You to Know,http://www.foxbusiness.com/markets/2016/11/10/5-things-mylan-management-wants-to-know.html,2016-11-10
,,NVIDIA Corp. Earnings: A Home Run in the Data Center,http://www.foxbusiness.com/markets/2016/11/10/nvidia-corp-earnings-home-run-in-data-center.html,2016-11-10
,,Better Buy: FireEye Inc vs. CyberArk,http://www.foxbusiness.com/markets/2016/11/10/better-buy-fireeye-inc-vs-cyberark.html,2016-11-10
,Victoria Craig,Trump Optimism Propels Dow to Best Week in Five Years,http://www.foxbusiness.com/markets/2016/11/11/trump-optimism-propels-dow-to-best-week-in-five-years.html,2016-11-11
,,"After election, are shoppers ready to think about holidays?",http://www.foxbusiness.com/markets/2016/11/11/after-election-are-shoppers-ready-to-think-about-holidays.html,2016-11-11
,,Brazilian-Based Stocks Take a Hard Dive Today on Trump Trade Policy Fears,http://www.foxbusiness.com/markets/2016/11/11/brazilian-based-stocks-take-hard-dive-today-on-trump-trade-policy-fears.html,2016-11-11
,,Can TripAdvisor Bounce Back From Last Week's 20% Drop?,http://www.foxbusiness.com/markets/2016/11/14/can-tripadvisor-bounce-back-from-last-week-20-drop.html,2016-11-14
,,Biotech ETFs Unwind Political Risk After Trump Victory,http://www.foxbusiness.com/markets/2016/11/11/biotech-etfs-unwind-political-risk-after-trump-victory.html,2016-11-11
,,Oil Prices Soar on Renewed Hopes of OPEC Output Deal,http://www.foxbusiness.com/markets/2016/11/15/oil-prices-soar-on-renewed-hopes-opec-output-deal.html,2016-11-15
,,4 Bidders Remain for This Failed Auto-Parts Supplier,http://www.foxbusiness.com/markets/2016/11/15/4-bidders-remain-for-this-failed-auto-parts-supplier.html,2016-11-15
,,4 Stocks We're Never Selling,http://www.foxbusiness.com/markets/2016/11/10/4-stocks-were-never-selling.html,2016-11-10
,,"Oshkosh Corporation Crushes Q4 Earnings Expectations, Reiterates Strong 2017 Guidance",http://www.foxbusiness.com/markets/2016/11/14/oshkosh-corporation-crushes-q4-earnings-expectations-reiterates-strong-2017.html,2016-11-14
,,Applications for US unemployment aid fall to 43-year low,http://www.foxbusiness.com/markets/2016/11/17/applications-for-us-unemployment-aid-fall-to-43-year-low.html,2016-11-17
,,VW makes pitch as comeback brand at Los Angeles Auto Show,http://www.foxbusiness.com/politics/2016/11/17/vw-makes-pitch-as-comeback-brand-at-los-angeles-auto-show.html,2016-11-17
,,Why Aramark Stock Plunged Today,http://www.foxbusiness.com/markets/2016/11/15/why-aramark-stock-plunged-today.html,2016-11-15
,,Tribes' talk to North Dakota lawmakers canceled over protest,http://www.foxbusiness.com/markets/2016/11/17/tribes-talk-to-north-dakota-lawmakers-canceled-over-protest.html,2016-11-17
,,How to Sign Up for a TD Ameritrade Brokerage Account: A Step-by-Step Guide,http://www.foxbusiness.com/markets/2016/11/17/how-to-sign-up-for-td-ameritrade-brokerage-account-step-by-step-guide.html,2016-11-17
,,Is This Why Warren Buffett Is Selling Wal-Mart Stores?,http://www.foxbusiness.com/markets/2016/11/19/is-this-why-warren-buffett-is-selling-wal-mart-stores.html,2016-11-19
,,Stock Buybacks: 3 Companies Repurchasing Shares in 2016,http://www.foxbusiness.com/markets/2016/11/19/stock-buybacks-3-companies-repurchasing-shares-in-2016.html,2016-11-19
,,8 Facts You Didn't Know About Retirement,http://www.foxbusiness.com/markets/2016/11/19/8-facts-didnt-know-about-retirement.html,2016-11-19
,,Dick's Sporting Goods Isn't Out of the Woods Yet,http://www.foxbusiness.com/markets/2016/11/21/dick-sporting-goods-isnt-out-woods-yet.html,2016-11-21
,,"Lufthansa pilots extend strike to Friday, grounding short-haul flights",http://www.foxbusiness.com/politics/2016/11/23/lufthansa-pilots-extend-strike-to-friday-grounding-short-haul-flights.html,2016-11-23
,,Why Headwaters Inc.'s Shares Popped 17% Today,http://www.foxbusiness.com/markets/2016/11/21/why-headwaters-inc-shares-popped-17-today.html,2016-11-21
,,The Workplace Barriers That Women Leaders Face – and How to Overcome Them,http://www.foxbusiness.com/features/2016/11/17/workplace-barriers-that-women-leaders-face-and-how-to-overcome-them.html,2016-11-17
,Casey Dowd,Why Baby Boomers Give Thanks in 2016,http://www.foxbusiness.com/features/2016/11/23/why-baby-boomers-give-thanks-in-2016.html,2016-11-23
,,Getting Married in 2017? Here Are Some Key Tax Moves to Make Now,http://www.foxbusiness.com/markets/2016/11/22/getting-married-in-2017-here-are-some-key-tax-moves-to-make-now.html,2016-11-22
,,Encana Corp: It's All About the Margins,http://www.foxbusiness.com/markets/2016/11/23/encana-corp-it-all-about-margins.html,2016-11-23
,,Baker Hughes Reports Rise In Weekly U.S. Oil-rig Count,http://www.foxbusiness.com/markets/2016/11/23/baker-hughes-reports-rise-in-weekly-us-oil-rig-count.html,2016-11-23
,,Here's Why Grupo Aeroportuario del Pacifico's Stock Hit Some Extreme Turbulence Today,http://www.foxbusiness.com/markets/2016/11/10/heres-why-grupo-aeroportuario-del-pacificos-stock-hit-some-extreme-turbulence-today.html,2016-11-10
,,Bank Of America's Stock Jumps In Active Trade To An 8-year High,http://www.foxbusiness.com/markets/2016/11/23/bank-america-stock-jumps-in-active-trade-to-8-year-high.html,2016-11-23
