,date,title,content,sentiment score
1898,7/26/2016,Asian Stocks Mostly Higher Ahead of Fed Statement,,0.0
1899,,,,0.0
1900,7/26/2016,Verizon Sale Leaves Yahoo Investors Betting on a Stub,,0.0
1901,,,,0.0
1902,7/25/2016,Shell Philippines Files $629 Million IPO; May Be Country's Largest in 2016,,0.0
1903,,,,0.0
1904,7/26/2016,One Thing Both Parties Want: To Break Up the Banks Again,"Andrew Ross Sorkin DealBook column observes that both major presidential candidates agree on breaking up big banks, although they differ on method; speculates either candidate if elected will be tough on financial industry and hold them up to greater scrutiny.",0.0
1905,,,,0.0
1906,7/25/2016,Short Sellers Flock to Nintendo as Pokemon Aura Fades,,0.0
1907,,,,0.0
1908,7/26/2016,High Executive Pay,,0.0
1909,,,,0.0
1910,7/26/2016,Yankees Trade All-Star Closer Aroldis Chapman to the Cubs,"New York Yankees trade Aroldis Chapman to Chicago Cubs for Gleyber Torres, Adam Warren and minor league outfielders Billy McKinney and Rashad Crawford.",0.0
1911,,,,0.0
1912,7/25/2016,Report: 'Brexit' Move Raises Risks to US Financial Stability,,0.0
1913,,,,0.0
1914,7/25/2016,The Recipe for Building Wealth Hasn't Changed,,0.0
1915,,,,0.0
1916,7/25/2016,"As Fed Meets, No Rate Hike Is Expected Until Late This Year",,0.0
1917,,,,0.0
1918,7/26/2016,This Company Will Give a Peek Inside How Much Private Start-Ups Are Worth,"Equidate, stock market for private firms, says it will make some data about private companies free and open to public, and offer tools for shareholders to calculate value of their private-company stock holdings; plan aims to increase market for start-up stocks by addressing opaqueness of private companies, sector not legally required to share certain financial information.",0.0
1919,,,,0.0
1920,7/26/2016,"Wall St. Sags, Weighed Down by Sinking Energy Sector",Stocks fall moderately following four weeks of gains and record highs; energy companies fare worst due to sinking oil prices. ,0.0
1921,,,,0.0
1922,7/26/2016,China Clamps Down on Online News Reporting,,0.0
1923,,,,0.0
1924,7/26/2016,Finding the Fraud in the HSBC Currency Trading Case,,0.0
1925,,,,0.0
1926,7/25/2016,Wall St. Declines as Earnings Take Center Stage,,0.0
1927,,,,0.0
1928,7/25/2016,Yahoo's Evolution From Rising to Fading Internet Star,,0.0
1929,,,,0.0
1930,7/25/2016,"Buyout Funds Eye Alliances for SABMiller's Pilsner, East Europe Brands",,0.0
1931,,,,0.0
1932,7/26/2016,Verizon Announces $4.8 Billion Deal for Yahoos Internet Business,"Verizon says it will purchase Yahoo's core collection of web properties for $4.83 billion; acquisition of Yahoo's one billion users along with its email and other products is expected to give telecom giant edge it needs to challenge Google and Facebook for consumer attention and digital advertising revenue; sale, which still requires approval by shareholders and regulators, caps four-year failed effort by chief exec Marissa Mayer to stop internet giant's downward spiral. ",0.0
1933,,,,0.0
1934,7/25/2016,"Seeking Wider Digital Audience, Verizon Buys Yahoo for $4.8B",,0.0
1935,,,,0.0
1936,7/25/2016,China Vanke Tussle Is Big Test for New Securities Regulator,,0.0
1937,,,,0.0
1938,7/25/2016,LVMH Sells Loss-Making Donna Karan to G-III in $650 Million Deal,,0.0
1939,,,,0.0
1940,7/25/2016,Hammerson Says UK Property Market Facing Uncertainty After Brexit Vote,,0.0
1941,,,,0.0
1942,7/25/2016,Nintendo Shares Dive as Company Plays Down Pokemon GO's Earnings Impact,,0.0
1943,,,,0.0
1944,7/25/2016,William Hill Gives Frosty Response to Rank and 888 Approach,,0.0
1945,,,,0.0
1946,7/25/2016,Market Boost Cushions Aberdeen as Investors Withdraw More Funds,,0.0
1947,,,,0.0
1948,7/25/2016,"Eyes on Fed, BOJ, Europe's Bank Stress Test",,0.0
1949,,,,0.0
1950,7/26/2016,Ivanka Trumps Manufacturer Just Bought Donna Karan Label From LVMH,LVMH Moet Hennessy Louis Vuitton will sell Donna Karan International to American company G-III Apparel Group for $650 million; decision follows years of efforts by luxury conglomerate to make DKNY brand more profitable.  ,0.0
1951,,,,0.0
1952,7/24/2016,"Nintendo Shares Plunge, Company Says Pokemon GO's Earnings Impact Limited",,0.0
1953,,,,0.0
1954,7/24/2016,"Asian Shares Near Nine-Month Peak, Dollar Shines",,0.0
1955,,,,0.0
1956,7/24/2016,The 888 and Rank Group Join Forces to Bid for William Hill,,0.0
1957,,,,0.0
1958,12/31/2015,India to Tighten Rules for Credit Cooperatives to Protect Investors: Official,,0.0
1959,,,,0.0
1960,12/31/2015,US Stocks Edge Lower; S&P 500 Goes Red for the Year,,0.0
1961,,,,0.0
1962,12/31/2015,"Stocks Slip, Close Year Mixed; Oil Ends Ugly 2015 With Slight Gain",,0.0
1963,,,,0.0
1964,12/31/2015,China Funds Increase Equity Allocations as Confidence Slowly Mends,,0.0
1965,,,,0.0
1966,12/31/2015,Biding Time Until Chinas Outlook Clears,,0.0
1967,,,,0.0
1968,12/30/2015,Weight Watchers and Fairchild Are Big Market Movers,,0.0
1969,,,,0.0
1970,12/31/2015,KaloBios Files for Chapter 11 Bankruptcy,"KaloBios Pharmaceuticals, which ousted Martin Shkreli as its chief executive, files for Chapter 11 bankruptcy protection.",0.0
1971,,,,0.0
1972,12/30/2015,Facebook Must Face Shareholder Class Actions Over IPO,,0.0
1973,,,,0.0
1974,12/30/2015,Year's Best U.S. Global Stock Fund Sees Emerging Markets Rallying in 2016,,0.0
1975,,,,0.0
1976,12/31/2015,Market Follows a Decline in Energy Stocks,Stocks fall again on lower oil prices.,0.0
1977,,,,0.0
1978,12/30/2015,LME Says Intends to Investigate Warehouse Rent Increases,,0.0
1979,,,,0.0
1980,12/30/2015,"For Ukraine's Rebel East, 2016 Promises More Tension",,0.0
1981,,,,0.0
1982,12/30/2015,Oil Bogs Down Wall St. As S&P 500 Clings to Gain for 2015,,0.0
1983,,,,0.0
1984,12/31/2015,Financial Markets Were Flat in 2015. Thank Goodness.,,0.0
1985,,,,0.0
1986,12/31/2015,"A Chinese Company in India, Stumbling Over a Culture ","Chinese truck firm Beiqi Foton Motor opened factory in western Indian village of Shinde, but it faces cultural clash as plant upends life there; company wants another parcel of land, but local monks and other residents oppose move; Chinese businesses investing in other countries are wrestling with complex cultural, political and competitive issues (Series: The China Factor).",0.0
1987,,,,0.0
1988,12/29/2015,Pep Boys and Qualcomm Are Big Market Movers,,0.0
1989,,,,0.0
1990,12/30/2015,More Rounds to Come in Fight Over Pep Boys,,0.0
1991,,,,0.0
1992,12/29/2015,"US Stocks Are Ending 2015 Mostly Flat, Capping Volatile Year",,0.0
1993,,,,0.0
1994,12/29/2015,KaloBios Says It Is Appealing Nasdaq Delisting,,0.0
1995,,,,0.0
1996,12/29/2015,Ferrari Short Sellers Face Higher Costs; Shares in Short Supply,,0.0
1997,,,,0.0
1998,12/30/2015,Icahn Has High Bid for Pep Boys as Bridgestone Backs Away,Bridgestone says it will not increase its offer for Pep Boys in wake of Icahn Enterprises raising its bid to $18.50 per share in cash.,0.0
1999,,,,0.0
2000,12/30/2015,A Plan to Untangle Philadelphias Daunting Decay,"Real estate developers as well as Philadelphia city officials hope newly created Philadelphia Land Bank will help streamline process for potential buyers of estimated 32,000 abandoned properties in city; deeds for 150 properties owned by the Philadelphia Housing Development Corporation, a city agency, have already been transferred to the Land Bank; some advocates and residents worry that increase in development will lead to gentrification and higher taxes.",0.0
2001,,,,0.0
2002,12/30/2015,Broad Rally for Market as Energy Sector Rebounds,"Stock market makes gains due to broad rally led by technology and health care companies, erasing losses sustained over previous two days.",0.0
2003,,,,0.0
2004,12/29/2015,Saudi Rulers Weigh Political Cost of Tough Economic Reforms,,0.0
2005,,,,0.0
2006,12/29/2015,Apple and Amazon Deliver Rally on Wall Street,,0.0
2007,,,,0.0
2008,12/29/2015,European Stock Markets Lifted by Firmer Financial Shares,,0.0
2009,,,,0.0
2010,12/29/2015,"Asian Stocks Mixed, With Some Cheered by Overseas Rally",,0.0
2011,,,,0.0
2012,12/29/2015,"Ted Cruzs Simple, Radical Tax Plan","The Upshot; Republican presidential candidate Sen Ted Cruz's tax plan relies heavily on value-added tax, or VAT, equivalent of very broad sales tax on goods and services; conservatives tend to dislike system because is less visible way for government to raise taxes, and many worry that shifting United States to such VAT would be complicated.",0.0
2013,,,,0.0
2014,12/29/2015,"Captains of Industry, and Otherwise, Breaking Bread",Andrew Ross Sorkin DealBook column features annual 'Closing Dinner' in which he delivers toasts and roasts to leaders in the finance and business communities.,0.0
2015,,,,0.0
2016,12/29/2015,"In Season of Returning, a Start-Up Tries to Find Homes for the Rejects ","Start-up Optoro envisions cutting financial and environmental costs of merchandise returns; Americans returned $260 billion in products in 2014, up 66 percent from 2010; Optoro processes 10 million items annually; has raised $80 million in investor funding.",0.0
2017,,,,0.0
2018,12/28/2015,Toshiba Says to Seek New $2.5 Billion Credit Line for Restructuring,,0.0
2019,,,,0.0
2020,12/28/2015,Valeant and Freeport-McMoRan Are Big Market Movers,,0.0
2021,,,,0.0
2022,12/29/2015,"Saudi Arabia, Squeezed by Low Oil Prices, Cuts Spending to Shrink Deficit","Saudi Arabia will cut government spending in 2016 in order to reduce its 2015 deficit of approximately $98 billion to about $87 billion; says sinking oil revenue and cost of military campaigns in Syria and Yemen are depleting financial reserves; will also impose new taxes and reduce fuel, water and power price subsidies.",0.0
2023,,,,0.0
2024,12/29/2015,Valeants Latest Fix Underscores Its Challenges,,0.0
2025,,,,0.0
2026,12/29/2015,I.P.O.s in U.S. End Weak Year With an Empty December,,0.0
2027,,,,0.0
2028,12/28/2015,Wall Street in 2016: What Could Possibly Go Wrong?,,0.0
2029,,,,0.0
2030,12/28/2015,Russia Removes Iran's Enriched Uranium as Per Nuke Deal,,0.0
2031,,,,0.0
2032,12/29/2015,"Market Drifts Lower, Following in Oil Prices Path","Stocks fall slightly, pulled down by slump in oil prices.",0.0
2033,,,,0.0
2034,12/28/2015,"Energy, Mining Stocks Lead a Decline on Wall Street",,0.0
2035,,,,0.0
2036,12/29/2015,Stocks Fall More Than 2 Percent in China,,0.0
2037,,,,0.0
2038,12/28/2015,"Your Monday Briefing: Ramadi, Chicago Police, Carolina Panthers",,0.0
2039,,,,0.0
2040,12/28/2015,"New Unemployment Data, Deadline for Puerto Rico and Markets Wrap 2015",,0.0
2041,,,,0.0
2042,12/28/2015,India Offers Atypical Video Challenges,"Netflix, Amazon and dozens of other companies face challenge penetrating video streaming market in India, where consumers have grown accustomed to free services; companies have rolled out various strategies to compete in market. ",0.0
2043,,,,0.0
2044,12/27/2015,Samsung SDI to Sell 5 Million Samsung C&T Shares After Ruling,,0.0
2045,,,,0.0
2046,12/26/2015,Samsung SDI to Sell 5 Million Samsung C&T Shares After Ruling,,0.0
2047,,,,0.0
2048,12/27/2015,"Jet.coms Strategy: Low Prices, Fast Delivery, Happy Workers",Executives at Jet.com remain optimistic about start-up's prospects despite cautionary tales of others that have attempted to disrupt the crowded e-commerce industry; founder Marc Lore suggests that corporate culture based on employee happiness will help his venture prevail where many others have failed. ,0.0
2049,,,,0.0
2050,12/26/2015,"Hoping for a Price Surge, Oil Companies Keep Wells in Reserve","More than 4,000 oil and natural gas wells nationwide are not pumping due to low prices, but new wells continue to be drilled in anticipation of return to production once oil prices recover.",0.0
2051,,,,0.0
2052,12/25/2015,Spare Times for Dec. 25-31,,0.0
2053,,,,0.0
2054,12/24/2015,Hyatt and SunEdison Are Big Market Movers,,0.0
2055,,,,0.0
2056,12/25/2015,Obscure Corner of Wall St. Draws Skepticism From Investors,"Business development companies, obscure specialty investment sector, are being targeted by activist and dissident investors disturbed by management and performance issues; one company, Prospect Capital, has lost stock value and favor with investors following accusations of charging conspicuously high fees, overcompensating its chief executive and inflating fees it pays to its management firm. ",0.0
2057,,,,0.0
2058,12/25/2015,"From Coal to McDonalds, Catching Up on the Years Stories","James B Stewart Common Sense column updates stories from 2015 on struggling coal industry, prosecution of Dewey & LeBoeuf former chairman Steven H Davis, airline industry profits, and McDonald's food and decor makeovers.",0.0
2059,,,,0.0
2060,12/24/2015,Business Events Scheduled for the Coming Month,,0.0
2061,,,,0.0
2062,12/24/2015,US Stocks Drift to a Mixed Close in Quiet Pre-Holiday Trade,,0.0
2063,,,,0.0
2064,12/25/2015,A Mixed Day for Wall St. in Light Trading,Stocks close slightly lower following day of trading that saw small rise in bond prices and continued recovery for oil prices.,0.0
2065,,,,0.0
2066,12/24/2015,No Gift for Wall Street on Christmas Eve,,0.0
2067,,,,0.0
2068,12/24/2015,One Way to Unrig Stock Trading,"Op-Ed article by David Swensen and Jonathan Macey argues balkanization of equity markets has enabled high-frequency traders to profit at long-term investors' expense; calls on Securities and Exchange Commission to approve IEX, new exchange which aims to eliminate high frequency traders' ability to jump ahead of ordinary investors.",0.0
2069,,,,0.0
2070,12/23/2015,KaloBios Says Nasdaq to Delist Stock,,0.0
2071,,,,0.0
2072,12/24/2015,Norfolk Southern Rejects Canadian Pacifics Third Offer,Norfolk Southern rejects Canadian Pacific's third acquisition offer of over $30 billion.,0.0
2073,,,,0.0
2074,12/23/2015,Nike and Bed Bath & Beyond Are Big Market Movers,,0.0
2075,,,,0.0
2076,12/23/2015,"2015 Market Winners, Losers: Tech Soars, Old Guard Stumbles",,0.0
2077,,,,0.0
2078,12/24/2015,Icahn Vows to Outbid Bridgestone for Pep Boys,Securities and Exchange Commission release file showing plans by Carl C Icahn to top any counteroffer from Bridgestone in order to acquire Pep Boys; company's board say they will accept offer from Icahn and dissolve agreement with Bridgestone if company cannot exceed Icahn's bid. ,0.0
2079,,,,0.0
2080,12/23/2015,"Money-Go-Round Fuels Buybacks, Leaves Workers Sidelined",,0.0
2081,,,,0.0
2082,12/24/2015,Market Extends Winning Streak as Energy Sector Rallies,Stocks rise for third straight day aided by higher oil prices.,0.0
2083,,,,0.0
2084,12/23/2015,Sage of Manchester? Buffett-Inspired Investor Tops UK Stock-Picking League,,0.0
2085,,,,0.0
2086,12/23/2015,Unpredictable? Pollster's Shares Shrug Off Forecasts,,0.0
2087,,,,0.0
2088,12/23/2015,M&S Director Laura Wade-Gery Extends Maternity Leave,,0.0
2089,,,,0.0
2090,12/23/2015,AIB Offers Euro 2016 Loan for Irish Fans as Banks Get Personal,,0.0
2091,,,,0.0
2092,12/23/2015,Morning Agenda: Do-It-Yourself Defense,Deal Professor Grades for the Year | Ex-Morgan Stanley Adviser Receives Probation for Data Theft,0.0
2093,,,,0.0
2094,12/23/2015,Refugee Influx Gives Extra Push to German Construction Boom,,0.0
2095,,,,0.0
2096,12/24/2015,A Peek Into the Mind of Chinas Internet Users,,0.0
2097,,,,0.0
2098,12/23/2015,"HK Pips New York as World's Biggest IPO Capital, 2016 Outlook Strong",,0.0
2099,,,,0.0
2100,12/23/2015,"Game Digital Sees Lower Half-Year Profit, Shares Slump",,0.0
2101,,,,0.0
2102,12/23/2015,"Asian Shares Advance, Tracking Gains From Rise in Oil Prices",,0.0
2103,,,,0.0
2104,12/22/2015,Chipotle and Abercrombie Are Big Market Movers,,0.0
2105,,,,0.0
2106,12/23/2015,"In a Record Year for Deals, Success and a Few Missteps","Steven Davidoff Solomon Deal Professor column grades deals and deal makers in 2015, banner year for merger market; also notes shareholder activism reached new heights.",0.0
2107,,,,0.0
2108,12/22/2015,"National Stock Exchange Relaunches, Aims to Shake Up U.S. Industry",,0.0
2109,,,,0.0
2110,12/22/2015,"Syngenta Talks to Monsanto, ChemChina, Others-Chairman in Paper",,0.0
2111,,,,0.0
2112,12/22/2015,Expect Less and Buy Antacid: 2016 Investment Forecasts,,0.0
2113,,,,0.0
2114,12/22/2015,Top 2015 U.S. Stock Funds Stay Defensive Heading Into 2016,,0.0
2115,,,,0.0
2116,12/22/2015,Wall Street Rally Sends Dow Up 1 Percent,,0.0
2117,,,,0.0
2118,12/22/2015,"British Investors Raise Equity Holdings, Cut Bonds-Reuters Poll",,0.0
2119,,,,0.0
2120,12/22/2015,Marks & Spencer Shares Hit by Christmas Trading Concerns,,0.0
2121,,,,0.0
2122,12/22/2015,Swiss Watch Exports Have Worst November in Five Years,,0.0
2123,,,,0.0
2124,12/22/2015,Morning Agenda: Sued Over Old Debt and Unable to Go to Court,The Dark Side of Cord-Cutting | A Fight Behind The Scenes of Luxury | Martin Shkreli and the Company Gatekeeper,0.0
2125,,,,0.0
2126,12/22/2015,Greece's NBG Sells Turkish Unit to Qatar National Bank,,0.0
2127,,,,0.0
2128,12/22/2015,Judge Rules Against Petition Seeking Sumner Redstone Interview,"Los Angeles County Superior Court Judge David J Cowan rules against petition to have 92-year-old Viacom and CBS executive chairman Sumner M Redstone interviewed by psychiatrist as part of legal fight over his mental capacity; says it is invasion of privacy, but allows lawyers for his former companion Manuela Herzer to query two doctors.",0.0
2129,,,,0.0
2130,12/21/2015,Pep Boys and Fitbit Are Big Market Movers,,0.0
2131,,,,0.0
2132,12/21/2015,Top Business Story in 2015: China's Sharp Economic Slowdown,,0.0
2133,,,,0.0
2134,12/22/2015,Spanish Election Marks Another Rejection of Austerity,"News Analysis; Spaniards follow Portugal and Greece in voting against parties which backed economic austerity measures; wave of new young leaders must now cooperate with establishment parties in meeting practical challenges of governing, which include maintaining welfare state while responding to financial markets and balancing budgets.",0.0
2135,,,,0.0
2136,12/21/2015,JPMorgan to Pay $150 Million in 'London Whale' U.S. Class Action,,0.0
2137,,,,0.0
2138,12/22/2015,"Martin Shkreli Is Removed as C.E.O. From Another Company, KaloBios","Martin Shkreli, who was arrested on securities fraud charges involving his hedge funds, is ousted as chief executive of his second pharmaceutical company, KaloBios Pharmaceuticals; was previously removed as chief executive of Turin Pharmaceuticals.",0.0
2139,,,,0.0
2140,12/22/2015,Modest Gain for the Market in Light Trading,Stocks rise moderately in serene trading day.,0.0
2141,,,,0.0
2142,12/21/2015,Factbox-Job Cuts Across Europe's Banks,,0.0
2143,,,,0.0
2144,12/21/2015,"Obamacare, Tech Stocks Boost Wall Street",,0.0
2145,,,,0.0
2146,12/21/2015,Morning Agenda: Regulations Create Obstacles for Railway Mergers,Hospitality and Gambling Interests Delay Closing of Tax Loophole | Frank Quattrones Comeback,0.0
2147,,,,0.0
2148,12/20/2015,Asian Stocks Mixed After Wall Street Declines,,0.0
2149,,,,0.0
2150,12/21/2015,"Drone Registration, a Fight for Movie Screens and New-Home Sales",,0.0
2151,,,,0.0
2152,12/20/2015,"Asian Stocks Edge Up in Thin Trade, Oil Hits Fresh Low",,0.0
2153,,,,0.0
2154,12/21/2015,"As Downloads Take Over, a Turning Point for the Video Game Industry",Video game industry is moving toward games downloaded over Internet rather than hard copies purchased in stores; faster broadband speeds and larger hard drives are allowing console games to be downloaded; NPD Group reports physical game disc sales fell 7 percent in November from year earlier.,0.0
2155,,,,0.0
2156,12/21/2015,"Regulations, Doubts and Concerns May Thwart Railway Mergers","Railroad executives and shippers contend big mergers would hurt industry; Canadian Pacific is trying to buy Norfolk Southern for $27 billion, while Kansas City Southern is seen as attractive takeover target; many in industry are watching to see what regulators will do.",0.0
2157,,,,0.0
2158,12/21/2015,Rates Are Going Up. What Could Go Wrong?,"News Analysis; policy makers, in wake of Federal Reserve's raising of interest rates, are weighing risks of either inflation and overheating economy, or weakening demand and deflation; few analysts expect rate hike to abruptly end country's economic growth, now in seventh year.",0.0
2159,,,,0.0
2160,12/21/2015,Star Wars: The Force Awakens Breaks Box Office Records,"Walt Disney Company film Star Wars: The Force Awakens sets multiple box office records, even accounting for inflation, and earns roughly $517 million in worldwide ticket sales in its opening weekend; success of film is unprecedented, and suggests Hollywood's hope that focusing on and investing in nostalgic film properties will help it compete against video games and television.",0.0
2161,,,,0.0
2162,12/20/2015,Italy to Launch Reform of Small Co-op Banks in Early 2016-Minister,,0.0
2163,,,,0.0
2164,12/19/2015,Official Chinese Think Tank Says Government Should Ease Money Policy in 2016-Economic Daily,,0.0
2165,,,,0.0
2166,12/20/2015,"Where Support for Assault Rifles Is All in Good, Clean Fun","Gun enthusiasts at Florida shooting range share views on recent push for stricter gun control laws following fatal shootings in San Bernardino, Calif, and Colorado. ",0.0
2167,,,,0.0
2168,12/20/2015,Farhad and Mike Ruminate on the Peaks and Abysses of 2015,,0.0
2169,,,,0.0
2170,12/20/2015,The Weinstein Brothers Have Oscar Gold. Now They Need Cash.,"Movie moguls Bob and Harvey Weinstein, founders of Weinstein Company, are endeavoring to pursue greater commercial success to satisfy upset investors without tarnishing their artistic reputation; private firm is said to have more than $500 million in yearly revenue and is modestly profitable. ",0.0
2171,,,,0.0
2172,12/19/2015,"Keen to Lift Sanctions, Iran to Ship Enriched Uranium to Russia Within Days",,0.0
2173,,,,0.0
2174,12/19/2015,Battle for Young Customers Heats Up in HSBC's Asia Stronghold,,0.0
2175,,,,0.0
2176,12/18/2015,"Wall St. Slides on Lower Crude Prices, Stock Options Expiry",,0.0
2177,,,,0.0
2178,12/18/2015,"Brazil's Rousseff Picks Close Aide to Replace Levy, Lead Economy",,0.0
2179,,,,0.0
2180,12/18/2015,CarMax and BlackBerry Are Big Market Movers,,0.0
2181,,,,0.0
2182,12/18/2015,Man Charged With Defrauding Over 100 Investors of $14M,,0.0
2183,,,,0.0
2184,12/18/2015,Brazil's Finance Minister Replaced Amid Economic Upheaval,,0.0
2185,,,,0.0
2186,12/19/2015,"Against the Odds, Qihoo Gets Its Buyout",,0.0
2187,,,,0.0
2188,12/19/2015,Trying to Force the S.E.C.s Hand on High-Speed Trading,,0.0
2189,,,,0.0
2190,12/19/2015,When White Diamonds Wont Cut It,"Paul Sullivan Wealth Matters column says value of certain colored diamonds like pink, blue and red have increased, while price of traditional white diamonds has fallen.",0.0
2191,,,,0.0
2192,12/18/2015,Prospects Still Slim for Major Global Economic Pickup,,0.0
2193,,,,0.0
2194,12/18/2015,Chinese Lending Platform Yirendai Makes Tepid U.S. Market Debut,,0.0
2195,,,,0.0
2196,12/18/2015,Bombardier's Beaudoin Seen Stepping Down as Chairman: Source,,0.0
2197,,,,0.0
2198,12/18/2015,Exclusive-Bombardier's Beaudoin Seen Stepping Down as Chairman: Source,,0.0
2199,,,,0.0
2200,12/20/2015,Another Delay for an Upstart Stock Exchange,"Gretchen Morgenson Fair Game column says upstart market trading platform Investors' Exchange is running into approval delays at Securities and Exchange Commission; points out IEX has received praise and business from institutional investors, but established exchanges are not welcoming. ",0.0
2201,,,,0.0
2202,12/19/2015,Market Declines on Global Growth Worries,Stocks plummet as bank and tech shares drop sharply.,0.0
2203,,,,0.0
2204,12/21/2015,Old Masters Prices Are No Laughing Matter,,0.0
2205,,,,0.0
2206,12/18/2015,BlackBerry Results Trounce Expectations on Software; Shares Rally,,0.0
2207,,,,0.0
2208,12/18/2015,"Wall St. Slides on Lower Crude Prices, Stock Options Expiry",,0.0
2209,,,,0.0
2210,12/18/2015,Morning Agenda: Shkreli Indictment Portrays His Small-Time Fraud,Bill to End Tax-Free Real Estate Spinoffs Approved | Avon to Split Off North American Business,0.0
2211,,,,0.0
2212,12/19/2015,Japan Earmarks Billions to Help Prod Its Companies,"Japan's central bank announces small change to its stimulus efforts, designating 300 billion yen annually, or $2.4 billion, to buy shares in companies that expand economy by investing or raising pay.",0.0
2213,,,,0.0
2214,12/18/2015,US Stocks Tumble on Global Worries; Financial Stocks Skid,,0.0
2215,,,,0.0
2216,12/18/2015,Standard Chartered May See White Knight Takeover on Painful Recovery: CLSA,,0.0
2217,,,,0.0
2218,12/18/2015,"BOJ Keeps Base Money Target, Fine-Tunes Stimulus Scheme to Promote Capex",,0.0
2219,,,,0.0
2220,12/18/2015,Battle for Young Customers Heats Up in HSBC's Asia Stronghold,,0.0
2221,,,,0.0
2222,12/18/2015,"Global Stocks Fall on Global Growth Worries, Dollar Slips",,0.0
2223,,,,0.0
2224,12/18/2015,Spare Times for Dec. 18-24,,0.0
2225,,,,0.0
2226,12/18/2015,Movie Listings for Dec. 18-24,,0.0
2227,,,,0.0
2228,12/18/2015,Martin Shkrelis Arrest Gives Drug Makers Cover,"News Analysis; arrest of Turing Pharmaceuticals chief executive Martin Shkreli on securities fraud charges in some ways has taken heat off of other drug firms; most of them will redouble efforts to distance themselves from greedy executive, who is blamed for sparking outrage over drug prices.",0.0
2229,,,,0.0
2230,12/18/2015,House Approves Bill to End Tax-Free Real Estate Spinoffs,House approves bill ending tax-free spinoffs of corporate real estate into publicly traded real estate investment trusts; move will generate $1.9 billion in extra tax revenue in coming years.,0.0
2231,,,,0.0
2232,12/18/2015,Shkreli Indictment Portrays Small-Time Fraud ,Federal authorities' indictment of Turing Pharmaceuticals chief executive Martin Shkreli on securities fraud charges portrays his small-time fraud in hiding losses in his hedge funds; contend his Ponzi-like scheme involved looting his former company Retrophin to pay back upset investors.,0.0
2233,,,,0.0
2234,12/17/2015,"Fugitive Chinese Finance Executive Had Plastic Surgery, Caught in Thailand-Xinhua",,0.0
2235,,,,0.0
2236,12/17/2015,Dell's Cybersecurity Unit SecureWorks Files for IPO,,0.0
2237,,,,0.0
2238,12/18/2015,The Junk Bond Rout That Wasnt,"James B Stewart Common Sense column says despite faltering of Third Avenue Management's junk bond fund, there is no crisis in industry; points out no executives or economists believe its liquidation is likely to spark another panic in $1.3 trillion junk bond market.",0.0
2239,,,,0.0
2240,12/17/2015,FedEx and Avon Are Big Market Movers,,0.0
2241,,,,0.0
2242,12/17/2015,Telus Shares Sunk by Rival Shaw's Move on Wind,,0.0
2243,,,,0.0
2244,12/17/2015,Finance and Tech Heavyweights Join Forces as Blockchain Initiative Grows,,0.0
2245,,,,0.0
2246,12/17/2015,China Southern Airlines Orders 110 Boeing Jets Worth $10B,,0.0
2247,,,,0.0
2248,12/18/2015,Market Slumps as Energy and Commodity Prices Drop,Stocks fall late in trading to end weak day.,0.0
2249,,,,0.0
2250,12/18/2015,Avon in Deal to Split Off North American Business,Avon Products reaches agreement to split off its North American business to Cerberus Capital Management.,0.0
2251,,,,0.0
2252,12/18/2015,Drug C.E.O. Martin Shkreli Arrested on Fraud Charges,"Federal Bureau of Investigation arrests Turing Pharmaceuticals head Martin Shkreli, who has been vilified for drug price-gouging, on securities fraud and wire fraud charges relating to his work at hedge fund MSMB Capital Management and biopharmaceutical company Retrophin; critics assert arrest is comeuppance for brash chief executive officer.",0.0
2253,,,,0.0
2254,12/17/2015,Life in the Slow Lane: The Massive Cost of Lagos Congestion,,0.0
2255,,,,0.0
2256,12/17/2015,Deutsche Bahn Says to Consider Asset Sales in February,,0.0
2257,,,,0.0
2258,12/18/2015,"Tourists, and Buyers, Roll Back Into Portuguese Coast",,0.0
2259,,,,0.0
2260,12/17/2015,Morning Agenda:  Janet Yellen&#8217;s New Risk Manager Role,Third Avenue Reaches Deal With S.E.C. | Argentina Set to Devalue Its Currency,0.0
2261,,,,0.0
2262,12/17/2015,China Southern Airlines Orders 110 Boeing Jets Worth $10B,,0.0
2263,,,,0.0
2264,12/18/2015,A Missed Opportunity of Ultra-Cheap Money,"Corporations have lagged in capital investment despite historically low interest rates, and have squandered opportunity as Federal Reserve's easy money policies dissipate; many infrastructure projects nationwide remain unfunded.  ",0.0
2265,,,,0.0
2266,12/17/2015,China Investigates Securities Regulators for Insider Trading-WSJ,,0.0
2267,,,,0.0
2268,12/17/2015,The Advice From Financial Pros: Don't Panic Over Fed Hike,,0.0
2269,,,,0.0
2270,12/17/2015,"Asia Policymakers Spared Fed Jolt, Look to Support Shaky Economies",,0.0
2271,,,,0.0
2272,12/17/2015,Asian Stock Markets Weaker as Energy Prices Fall,,0.0
2273,,,,0.0
2274,12/17/2015,Oil Price Slide Unlikely to Scuttle Shell's Takeover of BG,,0.0
2275,,,,0.0
2276,12/17/2015,Ding-Dong: Cerberus Comes Calling at Avon With $605 Million Investment,,0.0
2277,,,,0.0
2278,12/17/2015,Indonesian President Says Fed Rate Hike Is Positive for the Country,,0.0
2279,,,,0.0
2280,12/17/2015,How to Navigate Americas Busiest Airports,,0.0
2281,,,,0.0
2282,12/16/2015,Hong Kong Braces for Economic Chill Ahead of New Rate Hike Cycle,,0.0
2283,,,,0.0
